Molecule ChEMBL ID,Smiles,Standard Relation,Standard Value,Standard Units,pChEMBL Value,R_squared,Hill_slope,IC50_CI_lower_uM,IC50_CI_upper_uM,Max_Response_Pct,Comment,Molecular Weight,AlogP,#RO5 Violations,Target Name
CHEMBL5442028,O=C(Nc1ccc(C(=O)N[C@@H]2c3ccccc3C[C@@H]2C(=O)O)cc1)c1ccc(N2CCC(O)CC2)cc1,'>',99500.0,nM,,,,,,,Falls Outside The Dose Series,499.57,3.63,0,Replicase polyprotein 1ab
CHEMBL5441789,O=C(O)[C@H](CC1CCCCC1)Nc1ncnc2[nH]ccc12,'=',92316.0,nM,4.04,0.963,1.466,81.21,104.94,100.0,,288.35,2.79,0,Replicase polyprotein 1ab
CHEMBL5441440,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)n3)cc12)c1ccc2c(c1)OCCO2,'=',517.0,nM,6.29,0.991,1.255,0.449,0.596,100.0,,405.46,3.33,0,Replicase polyprotein 1ab
CHEMBL5441545,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)OCCO2,'=',1062.0,nM,5.97,0.949,1.416,0.752,1.5,100.0,,324.38,3.54,0,Replicase polyprotein 1ab
CHEMBL5441681,CC(C)[C@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)OCCO2,'=',50603.0,nM,4.3,0.864,1.325,35.73,71.66,100.0,,324.38,3.54,0,Replicase polyprotein 1ab
CHEMBL5441990,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)N(C)C)cc12)c1ccc2c(c1)OCCO2,'=',21897.0,nM,4.66,0.92,0.812,15.45,31.04,100.0,,395.46,3.24,0,Replicase polyprotein 1ab
CHEMBL5442156,CCNC(=O)c1cc2c(N[C@@H](c3cnc(NC(C)=O)s3)C(C)C)ncnc2[nH]1,'=',4136.0,nM,5.38,0.997,1.274,3.808,4.492,100.0,,401.5,2.93,0,Replicase polyprotein 1ab
CHEMBL5441394,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,'=',21.0,nM,7.68,0.983,1.864,0.019,0.024,100.0,,493.59,2.84,0,Replicase polyprotein 1ab
CHEMBL5441394,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,'=',25.0,nM,7.6,0.989,1.714,0.022,0.027,100.0,,493.59,2.84,0,Replicase polyprotein 1ab
CHEMBL5441395,Cc1nn(C)cc1-c1cc2c(N[C@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)ncnc2[nH]1,'=',13.0,nM,7.89,0.984,1.39,0.011,0.014,100.0,,464.6,4.2,0,Replicase polyprotein 1ab
CHEMBL5441420,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,'=',29.0,nM,7.54,0.996,1.649,0.027,0.031,100.0,,450.57,3.89,0,Replicase polyprotein 1ab
CHEMBL5441430,CNC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)ncnc2[nH]1,'=',52.0,nM,7.28,0.989,1.225,0.046,0.059,100.0,,427.53,2.85,0,Replicase polyprotein 1ab
CHEMBL5441823,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)NC(=O)CO2,'=',47900.0,nM,4.32,0.986,1.211,43.18,53.14,100.0,,460.5,2.45,0,Replicase polyprotein 1ab
CHEMBL5441871,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccc(=O)n(C)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,'=',48.0,nM,7.32,0.99,1.855,0.043,0.053,100.0,,477.59,3.85,0,Replicase polyprotein 1ab
CHEMBL5441517,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccc4c(c3)C(C)(C)C(=O)N4)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,'=',334.0,nM,6.48,0.975,1.353,0.265,0.421,100.0,,529.67,5.38,2,Replicase polyprotein 1ab
CHEMBL5442054,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cn[nH]c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,'=',60.0,nM,7.22,0.993,1.479,0.054,0.067,100.0,,436.54,3.88,0,Replicase polyprotein 1ab
CHEMBL5441960,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(=O)N(C)C)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,'=',5557.0,nM,5.25,0.969,1.393,4.327,7.137,100.0,,521.65,3.44,1,Replicase polyprotein 1ab
CHEMBL5441433,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(=O)N(C)C)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,'=',26.0,nM,7.58,0.998,1.866,0.025,0.027,100.0,,521.65,3.44,1,Replicase polyprotein 1ab
CHEMBL5441791,CC(=O)N1CCN(Cc2cccc(-c3cc4c(N[C@@H](c5ccc6c(c5)S(=O)(=O)CCC6)C(C)C)ncnc4[nH]3)c2)CC1,'=',186.0,nM,6.73,0.995,1.435,0.168,0.206,100.0,,586.76,4.82,1,Replicase polyprotein 1ab
CHEMBL5442008,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccn4cnnc4c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,'=',126.0,nM,6.9,0.951,1.27,0.094,0.17,100.0,,487.59,4.2,0,Replicase polyprotein 1ab
CHEMBL5441767,COc1ccc([C@@H](Cc2nn[nH]n2)NC(=O)c2nc(C)nc3[nH]ccc23)cc1,'=',1654.0,nM,5.78,0.991,1.212,1.431,1.912,100.0,,378.4,1.5,0,Replicase polyprotein 1ab
CHEMBL5442015,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C(C)C)c3)cc12)c1ccc2c(c1)OCCO2,'=',962.0,nM,6.02,0.999,1.242,0.91,1.017,100.0,,432.53,4.98,0,Replicase polyprotein 1ab
CHEMBL5441591,COC(=O)c1coc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)c1,'=',9282.0,nM,5.03,0.964,1.173,7.159,12.04,100.0,,448.48,4.58,0,Replicase polyprotein 1ab
CHEMBL5441826,CC(=O)c1ccc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)o1,'=',1507.0,nM,5.82,0.949,0.984,1.075,2.112,100.0,,432.48,5.0,1,Replicase polyprotein 1ab
CHEMBL5441492,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cccc(NC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,'=',5136.0,nM,5.29,0.944,1.142,3.635,7.257,100.0,,458.52,4.7,0,Replicase polyprotein 1ab
CHEMBL5442067,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)O)cc12)c1ccc2c(c1)OCCO2,'=',11659.0,nM,4.93,0.967,1.517,9.188,14.79,100.0,,368.39,3.24,0,Replicase polyprotein 1ab
CHEMBL5442057,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)N[C@@H]3CCN(C)C3)cc12)c1ccc2c(c1)OCCO2,'=',502.0,nM,6.3,0.997,1.145,0.461,0.548,100.0,,450.54,2.97,0,Replicase polyprotein 1ab
CHEMBL5441923,COc1ccc([C@@H](NC(=O)c2[nH]cnc3nccc2-3)C(C)c2nnn[nH]2)cc1,'=',6894.0,nM,5.16,0.989,1.207,5.873,8.092,100.0,,378.4,1.71,0,Replicase polyprotein 1ab
CHEMBL5442046,Cc1ccc([C@@H](CC(=O)O)NC(=O)c2ncnc3[nH]ccc23)cc1,'=',6247.0,nM,5.2,0.99,1.254,5.377,7.258,100.0,,324.34,2.21,0,Replicase polyprotein 1ab
CHEMBL5442143,O=C(O)C[C@@H](NC(=O)c1cnc2[nH]ccc2c1)c1ccc(Br)cc1,'>',99500.0,nM,,0.821,1.063,,,100.0,Falls Outside The Dose Series,388.22,3.27,0,Replicase polyprotein 1ab
CHEMBL5442040,CC(C)[C@@H](NCc1ccc(-n2ccnc2)cc1)c1ccc2c(c1)OCCO2,'>',99500.0,nM,,,,,,,Falls Outside The Dose Series,363.46,4.13,0,Replicase polyprotein 1ab
CHEMBL5441837,CC(C)[C@@H](CO)NC(=O)c1c[nH]c2c(NC(=O)NC3CC3)cccc12,'>',99500.0,nM,,,,,,,Falls Outside The Dose Series,344.42,2.2,0,Replicase polyprotein 1ab
CHEMBL5441890,O=C(Nc1ccc(C(=O)Nc2c(C(=O)O)sc3ncccc23)cc1)NC1CC1,'>',99500.0,nM,,,,,,,Falls Outside The Dose Series,396.43,3.53,0,Replicase polyprotein 1ab
CHEMBL5442078,CCc1coc(Nc2ccc([C@@H](CC(=O)O)NC(=O)c3ncnc4[nH]ccc34)cc2)n1,'=',15471.0,nM,4.81,0.992,1.328,13.85,17.28,100.0,,420.43,3.2,0,Replicase polyprotein 1ab
CHEMBL5441557,CC(C)[C@@H](Nc1ncnc2c1cnn2C)c1ccc2c(c1)OCCO2,'>',99500.0,nM,,0.694,1.624,,,100.0,Falls Outside The Dose Series,339.4,2.94,0,Replicase polyprotein 1ab
CHEMBL5442048,Cn1ncc2c(N[C@@H](c3ccc4c(c3)OCCO4)C3CC3)ncnc21,'>',99500.0,nM,,,,,,,Falls Outside The Dose Series,337.38,2.7,0,Replicase polyprotein 1ab
CHEMBL5441568,CC(C)[C@@H]1C[C@@H](Nc2ncnc3[nH]ccc23)CCO1,'>',99500.0,nM,,,,,,,Falls Outside The Dose Series,260.34,2.57,0,Replicase polyprotein 1ab
CHEMBL5441939,O=C(O)[C@H]1C[C@@H](F)CN1c1ncnc2[nH]ccc12,'>',99500.0,nM,,0.709,1.533,,,100.0,Falls Outside The Dose Series,250.23,0.96,0,Replicase polyprotein 1ab
CHEMBL5441619,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C(C)C)c3C#N)cc12)c1ccc2c(c1)OCCO2,'=',2019.0,nM,5.7,0.97,1.057,1.566,2.602,100.0,,457.54,4.85,0,Replicase polyprotein 1ab
CHEMBL5441423,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CCC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,'=',319.0,nM,6.5,0.991,1.177,0.277,0.369,100.0,,461.53,3.28,0,Replicase polyprotein 1ab
CHEMBL5441465,CC(C)[C@@H](Nc1ncnc2[nH]c(C3CCS(=O)(=O)CC3)cc12)c1ccc2c(c1)OCCO2,'=',1777.0,nM,5.75,0.727,1.719,0.74,4.27,100.0,,456.57,3.83,0,Replicase polyprotein 1ab
CHEMBL5441900,COCCn1ncc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)c1C#N,'=',394.0,nM,6.41,0.978,1.146,0.317,0.491,100.0,,473.54,3.92,0,Replicase polyprotein 1ab
CHEMBL5442119,CC(C)[C@@H](Nc1ncnc2[nH]c(C3=CCOC3)cc12)c1ccc2c(c1)OCCO2,'=',563.0,nM,6.25,0.987,1.148,0.475,0.669,100.0,,392.46,3.95,0,Replicase polyprotein 1ab
CHEMBL5441792,Cc1cnn(-c2ccc(-c3cc4c(N[C@@H](c5ccc6c(c5)OCCO6)C(C)C)ncnc4[nH]3)cc2)c1,'>',99500.0,nM,,0.255,0.787,,,100.0,Falls Outside The Dose Series,480.57,5.7,1,Replicase polyprotein 1ab
CHEMBL5442056,O=C(O)C[C@@H](NC(=O)c1cc2[nH]ccc2cn1)c1ccc(Br)cc1,'=',7542.0,nM,5.12,0.991,1.231,6.573,8.654,100.0,,388.22,3.27,0,Replicase polyprotein 1ab
CHEMBL5442068,O=C(O)C[C@@H](NC(=O)c1ccc2[nH]ccc2n1)c1ccc(Br)cc1,'=',41212.0,nM,4.38,0.923,1.77,33.08,51.35,100.0,,388.22,3.27,0,Replicase polyprotein 1ab
CHEMBL5442068,O=C(O)C[C@@H](NC(=O)c1ccc2[nH]ccc2n1)c1ccc(Br)cc1,'=',38323.0,nM,4.42,0.959,1.443,32.14,45.69,100.0,,388.22,3.27,0,Replicase polyprotein 1ab
CHEMBL5441998,COC[C@@H]1C[C@@H]1CNc1ccc([C@@H](CC(=O)O)NC(=O)c2c[nH]c3ncncc23)cc1,'>',99500.0,nM,,0.805,0.838,,,100.0,Falls Outside The Dose Series,423.47,2.6,0,Replicase polyprotein 1ab
CHEMBL5441681,CC(C)[C@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)OCCO2,'>',99500.0,nM,,0.232,2.221,,,100.0,Falls Outside The Dose Series,324.38,3.54,0,Replicase polyprotein 1ab
CHEMBL5441784,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)C(=O)NCC2,'=',2248.0,nM,5.65,0.997,1.123,2.001,2.525,100.0,,335.41,3.05,0,Replicase polyprotein 1ab
CHEMBL5441720,Cc1nn(CC(C)C)c(Cl)c1[C@@H]1CCCN1c1ncnc2[nH]ccc12,'>',99500.0,nM,,,,,,,Falls Outside The Dose Series,358.88,4.11,0,Replicase polyprotein 1ab
CHEMBL5442012,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccncc1,'=',34030.0,nM,4.47,0.982,1.088,29.63,39.08,100.0,,267.34,3.16,0,Replicase polyprotein 1ab
CHEMBL5442002,CO[C@@H]1C[C@@H](C(=O)O)N(c2ncnc3[nH]ccc23)C1,'>',99500.0,nM,,0.946,0.996,,,100.0,Falls Outside The Dose Series,262.27,0.64,0,Replicase polyprotein 1ab
CHEMBL5442157,O=C(O)[C@@H](Nc1ncnc2[nH]ccc12)C1CC(F)(F)C1,'>',99500.0,nM,,0.855,1.066,,,100.0,Falls Outside The Dose Series,282.25,1.87,0,Replicase polyprotein 1ab
CHEMBL5441386,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)S(=O)(=O)CCC2,'=',149.0,nM,6.83,0.998,1.275,0.14,0.157,100.0,,370.48,3.49,0,Replicase polyprotein 1ab
CHEMBL5441941,Cc1nnc(Nc2ccc(C(=O)N[C@H]3c4cccc(O)c4C[C@@H]3C(=O)O)cc2)o1,'>',99500.0,nM,,0.752,1.82,,,100.0,Falls Outside The Dose Series,394.39,2.56,0,Replicase polyprotein 1ab
CHEMBL5441409,COc1ccc([C@@H](Cc2nnn[nH]2)NC(=O)c2ncnc3[nH]ccc23)cc1,'=',801.0,nM,6.1,0.986,1.293,0.672,0.954,100.0,,364.37,1.19,0,Replicase polyprotein 1ab
CHEMBL5441803,COc1ccc([C@@H](Cc2nn[nH]n2)NC(=O)c2nc(OC)nc3[nH]ccc23)cc1,'=',4966.0,nM,5.3,0.991,1.116,4.311,5.721,100.0,,394.4,1.2,0,Replicase polyprotein 1ab
CHEMBL5441963,CC(C)c1nc(N[C@@H](c2ccc3c(c2)OCCO3)C(C)C)c2cc[nH]c2n1,'>',99500.0,nM,,,,,,,Falls Outside The Dose Series,366.46,4.66,0,Replicase polyprotein 1ab
CHEMBL5441614,CN1CC[C@@H]1[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)OCCO2,'=',66031.0,nM,4.18,0.935,1.353,54.34,80.24,100.0,,351.41,2.59,0,Replicase polyprotein 1ab
CHEMBL5441541,CCC[C@@H](Nc1ncnc2[nH]ccc12)C(=O)O,'>',99500.0,nM,,0.886,1.267,,,100.0,Falls Outside The Dose Series,234.26,1.62,0,Replicase polyprotein 1ab
CHEMBL5441541,CCC[C@@H](Nc1ncnc2[nH]ccc12)C(=O)O,'>',99500.0,nM,,0.64,0.953,,,100.0,Falls Outside The Dose Series,234.26,1.62,0,Replicase polyprotein 1ab
CHEMBL5441787,COC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)CCN4)C(C)C)ncnc2[nH]1,'=',28409.0,nM,4.55,0.981,1.361,24.9,32.41,100.0,,365.44,3.52,0,Replicase polyprotein 1ab
CHEMBL5441718,CC(C)[C@@H](c1ccc2c(c1)OCCO2)N(C)c1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12,'=',20064.0,nM,4.7,0.978,1.174,16.82,23.93,100.0,,461.53,2.91,0,Replicase polyprotein 1ab
CHEMBL5441430,CNC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)ncnc2[nH]1,'=',52.0,nM,7.28,0.992,1.279,0.047,0.057,100.0,,427.53,2.85,0,Replicase polyprotein 1ab
CHEMBL5442125,COc1cn[nH]c1NC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,'=',72555.0,nM,4.14,0.948,0.776,55.12,95.51,100.0,,463.5,3.52,0,Replicase polyprotein 1ab
CHEMBL5442032,Cc1ncc(CNC(=O)c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)o1,'=',695.0,nM,6.16,0.997,1.261,0.643,0.75,100.0,,462.51,3.76,0,Replicase polyprotein 1ab
CHEMBL5441506,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NCC3(CO)CC3)cc12)c1ccc2c(c1)OCCO2,'=',2138.0,nM,5.67,0.988,1.213,1.81,2.525,100.0,,451.53,3.04,0,Replicase polyprotein 1ab
CHEMBL5441884,CC(C)[C@H](Nc1ncnc2cn[nH]c12)c1ccc2c(c1)S(=O)(=O)CCC2,'>',99500.0,nM,,0.724,1.419,,,100.0,Falls Outside The Dose Series,371.47,2.88,0,Replicase polyprotein 1ab
CHEMBL5441534,CC(C)[C@H](Nc1ncncc1-c1nc[nH]n1)c1ccc2c(c1)S(=O)(=O)CCC2,'>',99500.0,nM,,0.554,1.465,,,100.0,Falls Outside The Dose Series,398.49,2.79,0,Replicase polyprotein 1ab
CHEMBL5441567,CC(C)[C@H](Nc1ncnc2c1CCN2)c1ccc2c(c1)S(=O)(=O)CCC2,'=',52128.0,nM,4.28,0.962,1.429,44.72,60.77,100.0,,372.49,2.97,0,Replicase polyprotein 1ab
CHEMBL5441957,Cn1ncc2c(C(=O)N[C@@H](CC(=O)O)c3ccc(Br)cc3)ccnc21,'=',70212.0,nM,4.15,0.965,1.191,59.94,82.24,100.0,,403.24,2.68,0,Replicase polyprotein 1ab
CHEMBL5442106,O=C(O)C[C@@H](NC(=O)c1nccc2cc[nH]c12)c1ccc(Br)cc1,'=',31235.0,nM,4.5,0.991,1.485,28.63,34.08,100.0,,388.22,3.27,0,Replicase polyprotein 1ab
CHEMBL5441665,Cc1[nH]c2ncnc(NC(=O)c3ccc(N(C)C)nc3)c2c1C,'>',99500.0,nM,,0.744,0.724,,,100.0,Falls Outside The Dose Series,310.36,2.29,0,Replicase polyprotein 1ab
CHEMBL5441466,O=C(O)C[C@@H](NC(=O)c1ccnc2ncccc12)c1ccc(Br)cc1,'=',92786.0,nM,4.03,0.959,1.08,77.84,110.59,100.0,,400.23,3.34,0,Replicase polyprotein 1ab
CHEMBL5442001,Cc1[nH]c2ncnc(NC(=O)c3ccc(S(C)(=O)=O)nc3)c2c1C,'>',99500.0,nM,,,,,,,Falls Outside The Dose Series,345.38,1.63,0,Replicase polyprotein 1ab
CHEMBL5441685,O=C(O)C[C@@H](NC(=O)c1ncnc2[nH]ccc12)c1ccccn1,'=',14566.0,nM,4.84,0.988,1.066,12.63,16.8,100.0,,311.3,1.3,0,Replicase polyprotein 1ab
CHEMBL5441475,O=C(O)C[C@@H](NC(=O)c1ncnc2[nH]ccc12)c1ccccc1,'=',4194.0,nM,5.38,0.995,1.267,3.778,4.655,100.0,,310.31,1.9,0,Replicase polyprotein 1ab
CHEMBL5441599,Cc1[nH]c2ncnc(NC(=O)c3ccnnc3)c2c1C,'>',99500.0,nM,,0.139,1.122,,,100.0,Falls Outside The Dose Series,268.28,1.62,0,Replicase polyprotein 1ab
CHEMBL5441547,NS(=O)(=O)C[C@@H](NC(=O)c1ncnc2[nH]ccc12)c1ccc(Br)cc1,'>',99500.0,nM,,0.757,1.264,,,100.0,Falls Outside The Dose Series,424.28,1.48,0,Replicase polyprotein 1ab
CHEMBL5441552,Cc1nnc(N[C@@H](c2ccc3c(c2)OCCO3)C(C)C)c2ccccc12,'>',99500.0,nM,,,,,,,Falls Outside The Dose Series,349.43,4.52,0,Replicase polyprotein 1ab
CHEMBL5442007,CC(C)[C@@H](NCc1ccc(-n2cccn2)cc1)c1ccc2c(c1)OCCO2,'>',99500.0,nM,,,,,,,Falls Outside The Dose Series,363.46,4.13,0,Replicase polyprotein 1ab
CHEMBL5442013,O=C(Nc1ccc(C(=O)Nc2c(C(=O)O)[nH]c3ccccc23)cc1)NC1CC1,'>',99500.0,nM,,0.555,2.683,,,100.0,Falls Outside The Dose Series,378.39,3.4,0,Replicase polyprotein 1ab
CHEMBL5442138,Cc1[nH]c2ncnc(C(=O)Nc3ccnc(Cl)c3)c2c1C,'>',99500.0,nM,,,,,,,Falls Outside The Dose Series,301.74,2.88,0,Replicase polyprotein 1ab
CHEMBL5441672,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)Nc3cnccc3O)cc12)c1ccc2c(c1)OCCO2,'=',9976.0,nM,5.0,0.986,1.036,8.46,11.76,100.0,,460.49,3.89,0,Replicase polyprotein 1ab
CHEMBL5441754,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NC[C@@H]3CCOC3)cc12)c1ccc2c(c1)OCCO2,'=',1147.0,nM,5.94,0.953,1.199,0.817,1.612,100.0,,451.53,3.3,0,Replicase polyprotein 1ab
CHEMBL5442095,COCCC1(NC(=O)c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)CC1,'=',2841.0,nM,5.55,0.996,1.333,2.577,3.131,100.0,,465.55,3.84,0,Replicase polyprotein 1ab
CHEMBL5442095,COCCC1(NC(=O)c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)CC1,'=',4417.0,nM,5.36,0.996,1.202,3.998,4.88,100.0,,465.55,3.84,0,Replicase polyprotein 1ab
CHEMBL5442077,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NCCc3cn[nH]c3)cc12)c1ccc2c(c1)OCCO2,'=',1361.0,nM,5.87,0.995,1.209,1.218,1.521,100.0,,461.53,3.23,0,Replicase polyprotein 1ab
CHEMBL5441533,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NCc3c[nH]cn3)cc12)c1ccc2c(c1)OCCO2,'=',2572.0,nM,5.59,0.985,1.387,2.145,3.084,100.0,,447.5,3.19,0,Replicase polyprotein 1ab
CHEMBL5441946,COc1nc(NC(=O)c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)n[nH]1,'=',47158.0,nM,4.33,0.929,0.98,35.4,62.83,100.0,,464.49,2.92,0,Replicase polyprotein 1ab
CHEMBL5441518,Cc1ncn(C)c1NC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,'=',10735.0,nM,4.97,0.971,1.215,8.45,13.64,100.0,,461.53,3.83,0,Replicase polyprotein 1ab
CHEMBL5441390,CCNC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)ncnc2[nH]1,'=',56.0,nM,7.25,0.994,1.588,0.051,0.062,100.0,,441.56,3.24,0,Replicase polyprotein 1ab
CHEMBL5441415,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(n1)OCCO2,'=',19051.0,nM,4.72,0.968,1.196,15.47,23.46,100.0,,430.47,3.21,0,Replicase polyprotein 1ab
CHEMBL5441415,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(n1)OCCO2,'=',30827.0,nM,4.51,0.979,0.957,26.35,36.06,100.0,,430.47,3.21,0,Replicase polyprotein 1ab
CHEMBL5441414,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(n1)OCCO2,'=',40.0,nM,7.4,0.982,1.247,0.034,0.047,100.0,,430.47,3.21,0,Replicase polyprotein 1ab
CHEMBL5441414,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(n1)OCCO2,'=',59.0,nM,7.23,0.99,1.137,0.052,0.067,100.0,,430.47,3.21,0,Replicase polyprotein 1ab
CHEMBL5442017,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)Nc3ncco3)cc12)c1ccc2c(c1)OCCO2,'=',7237.0,nM,5.14,0.991,1.156,6.324,8.282,100.0,,434.46,3.78,0,Replicase polyprotein 1ab
CHEMBL5441413,CNC(=O)Cn1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)S(=O)(=O)CCC5)C(C)C)ncnc3[nH]2)cn1,'=',19.0,nM,7.72,0.962,1.499,0.016,0.022,100.0,,507.62,3.1,1,Replicase polyprotein 1ab
CHEMBL5441755,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NCC3CN(C)C3)cc12)c1ccc2c(c1)OCCO2,'=',790.0,nM,6.1,0.993,1.236,0.692,0.902,100.0,,450.54,2.83,0,Replicase polyprotein 1ab
CHEMBL5442057,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)N[C@@H]3CCN(C)C3)cc12)c1ccc2c(c1)OCCO2,'=',414.0,nM,6.38,0.993,1.155,0.363,0.473,100.0,,450.54,2.97,0,Replicase polyprotein 1ab
CHEMBL5441872,COc1ccc([C@@H](NC(=O)c2ncnc3[nH]ccc23)C(C)(C)C#N)cc1,'>',99500.0,nM,,0.917,1.434,,,100.0,Falls Outside The Dose Series,349.39,2.99,0,Replicase polyprotein 1ab
CHEMBL5441624,CC(C)[C@@H](Nc1cccc2nc[nH]c(=O)c12)c1ccc2c(c1)S(=O)(=O)CCC2,'>',99500.0,nM,,,,,,,Falls Outside The Dose Series,397.5,3.45,0,Replicase polyprotein 1ab
CHEMBL5441482,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)S(=O)(=O)CO2,'=',2350.0,nM,5.63,0.995,1.102,2.059,2.682,100.0,,358.42,2.89,0,Replicase polyprotein 1ab
CHEMBL5441411,CCNC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)S(=O)(=O)NCC4)C(C)C)ncnc2[nH]1,'=',95.0,nM,7.02,0.998,1.353,0.09,0.101,100.0,,442.55,2.35,0,Replicase polyprotein 1ab
CHEMBL5441700,CC(C)(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(n1)OCCO2,'=',14094.0,nM,4.85,0.997,1.272,13.25,14.99,100.0,,462.51,2.67,0,Replicase polyprotein 1ab
CHEMBL5441404,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(n1)NC(=O)CO2,'=',95.0,nM,7.02,0.995,1.29,0.086,0.105,100.0,,443.47,2.77,0,Replicase polyprotein 1ab
CHEMBL5441434,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(n1)NC(=O)CO2,'=',86868.0,nM,4.06,0.98,0.827,73.94,102.05,100.0,,443.47,2.77,0,Replicase polyprotein 1ab
CHEMBL5441526,CNC(=O)Cn1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)cn1,'=',50828.0,nM,4.29,0.991,1.212,46.73,55.28,100.0,,461.53,3.15,0,Replicase polyprotein 1ab
